date,p,pet,qobs
1989-10-16,0,4.7,0.559389513832075
1989-10-17,0,5.05,0.440615028018415
1989-10-18,0,5.18,0.423373570400303
1989-10-19,0,3.39,0.402300677755945
1989-10-20,0,4.3,0.408047830295315
1989-10-21,0,4.72,0.400384960242821
1989-10-22,0,3.73,0.354407739927856
1989-10-23,0,3.13,0.342913434849115
1989-10-24,34.495636,2.77,0.348660587388485
1989-10-25,13.506644,2.24,0.590040994042052
1989-10-26,0,3.41,1.15709337792662
1989-10-27,0,4.26,0.777781310328159
1989-10-28,0,3.33,0.586209559015805
1989-10-29,0,4.13,0.590040994042052
1989-10-30,0,4.49,0.574715253937064
1989-10-31,0,3.88,0.467435073202145
1989-11-01,0,3.87,0.429120722939674
1989-11-02,0,3.78,0.444446463044663
1989-11-03,0,4,0.423373570400303
1989-11-04,0,5.05,0.375480632572215
1989-11-05,0,4.91,0.321840542204756
1989-11-06,8.2717231,4.06,0.314177672152261
1989-11-07,18.365262,2.57,0.308430519612891
1989-11-08,0,3.83,0.356323457440979
1989-11-09,0,4.79,0.423373570400303
1989-11-10,0,3.21,0.337166282309744
1989-11-11,0,4.47,0.358239174954103
1989-11-12,0,5.71,0.344829152362238
1989-11-13,0,5.28,0.304599084586644
1989-11-14,0,4.29,0.254790429245432
1989-11-15,0,4.81,0.231801819087949
1989-11-16,0,5.71,0.224138949035455
1989-11-17,0,6.25,0.229886101574825
1989-11-18,0,5.46,0.212644643956714
1989-11-19,0,5.67,0.206897491417343
1989-11-20,0,5.85,0.188889746793982
1989-11-21,0,5.57,0.203066056391096
1989-11-22,0,4.57,0.222223231522331
1989-11-23,0,4.53,0.204981773904219
1989-11-24,0,6.32,0.184483596513797
1989-11-25,0,5.54,0.172989291435056
1989-11-26,0,5.83,0.167050567144373
1989-11-27,0,6.13,0.159387697091879
1989-11-28,0,5.99,0.153448972801196
1989-11-29,0,5.46,0.14808496376445
1989-11-30,0,4.64,0.143678813484266
1989-12-01,0,4.96,0.13831480444752
1989-12-02,6.6630356,3.87,0.137931660944895
1989-12-03,1.102096,4.99,0.137931660944895
1989-12-04,31.423854,2.97,0.143487241732954
1989-12-05,0.00053625026,4.12,0.275863321889791
1989-12-06,0,4.83,0.331419129770373
1989-12-07,0,5.13,0.293104779507902
1989-12-08,0,5.25,0.264369016811049
1989-12-09,0.37629057,5.11,0.239464689140443
1989-12-10,13.888189,3.31,0.204981773904219
1989-12-11,16.493514,3.28,0.233717536601073
